document_id,file_name,requirement_id,requirement_text,word_count,extraction_confidence,has_modal,has_number,testable_signal,vague_terms_found,incomplete_signals,subjective_terms_found,seed_label,seed_primary_label,human_label,human_primary_label,review_notes,llm_prediction,llm_rationale,llm_source_span,llm_rewrite,llm_confidence,accepted_by_human,text_quality_alpha_ratio
710fbbd28b,2001 - npac.doc,710fbbd28b_R1126,NPAC SMS shall allow the old Service Provider to modify the old Service Provider authorization flag to false and set the cause code.,23,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8257575757575758
710fbbd28b,2001 - npac.doc,710fbbd28b_R1128,NPAC SMS shall accept the following optional fields from the NPAC personnel or the new Service Provider upon modification of a pending or conflict Subscription version:,26,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8452380952380952
710fbbd28b,2001 - npac.doc,710fbbd28b_R1129,"NPAC SMS shall perform field-level data validations to ensure that the value formats for the following input data, if supplied, is valid according to the formats specified in Table 3-6 upon Subscription Version modification.",36,high,True,True,True,,,low,clean,clean,,,,,,,,,,0.8214285714285714
710fbbd28b,2001 - npac.doc,710fbbd28b_R1130,NPAC SMS shall verify that an input due date is the current or future date upon Subscription Version modification.,19,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8333333333333334
710fbbd28b,2001 - npac.doc,710fbbd28b_R1131,"NPAC SMS shall allow a request to modify the due date of a Subscription Version, when the new value is equal to, or greater than, the corresponding",27,high,True,False,True,,,low,clean,clean,,,,,,,,,,0.8027210884353742
710fbbd28b,2001 - npac.doc,710fbbd28b_R1132,NPAC SMS shall verify that an input LRN is associated with the new Service Provider in the NPAC SMS system upon Subscription Version modification.,24,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8356164383561644
710fbbd28b,2001 - npac.doc,710fbbd28b_R1133,"NPAC SMS shall verify that the originating user is identified as the new or old Service Provider on the current Subscription Version, if one exists, upon Subscription Version modification.",29,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8351063829787234
710fbbd28b,2001 - npac.doc,710fbbd28b_R1135,NPAC SMS shall send an error message to the originating user if the modified pending or conflict Subscription Version fails validations.,21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8455882352941176
710fbbd28b,2001 - npac.doc,710fbbd28b_R1136,NPAC SMS shall leave the original version intact upon validation failure of a modified pending or conflict Subscription Version.,19,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8515625
710fbbd28b,2001 - npac.doc,710fbbd28b_R1137,NPAC SMS shall send an appropriate message to the old and new Service Providers upon successful modification of a Subscription Version.,21,high,True,False,False,appropriate,,,ambiguity,ambiguity,,,,,,,,,,0.8444444444444444
710fbbd28b,2001 - npac.doc,710fbbd28b_R1138,NPAC SMS shall set the conflict timestamp to the current time when a Subscription Version is set to conflict upon Subscription Version modification.,23,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8445945945945946
710fbbd28b,2001 - npac.doc,710fbbd28b_R1139,NPAC SMS shall notify the Old and New Service Provider when a Subscription Version is set to conflict upon Subscription Version modification.,22,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8439716312056738
710fbbd28b,2001 - npac.doc,710fbbd28b_R1140,NPAC SMS shall include the cause code for conflict in the conflict notification to the Old and New Service Provider when a Subscription Version is set to conflict upon Subscription Version modification.,32,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8415841584158416
710fbbd28b,2001 - npac.doc,710fbbd28b_R1142,NPAC SMS shall allow only NPAC personnel and the current Service Provider to modify their own active Subscription Versions.,19,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8455284552845529
710fbbd28b,2001 - npac.doc,710fbbd28b_R1143,NPAC SMS shall require the following data from NPAC personnel or SOA to,13,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8309859154929577
710fbbd28b,2001 - npac.doc,710fbbd28b_R1144,NPAC SMS shall allow the following data to be modified for an active Subscription Version:,15,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8333333333333334
710fbbd28b,2001 - npac.doc,710fbbd28b_R1145,NPAC SMS shall accept the following optional fields from the new Service Provider or NPAC personnel for an active Subscription Version to be modified:,24,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.84
710fbbd28b,2001 - npac.doc,710fbbd28b_R1146,"NPAC SMS shall perform field-level data validations to ensure that the value formats for the following input data, if supplied, is valid according to the formats specified in Table 3-6 upon Subscription Version modification of an active version:",40,high,True,True,True,,trailing_colon,low,incompleteness,incompleteness,,,,,,,,,,0.8204081632653061
710fbbd28b,2001 - npac.doc,710fbbd28b_R1147,NPAC SMS shall verify that an input LRN is associated with the new Service Provider in the NPAC SMS system upon Subscription Version modification of an active version.,28,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8323353293413174
710fbbd28b,2001 - npac.doc,710fbbd28b_R1148,NPAC SMS shall send an appropriate error message to the originating user if the modified active Subscription Version fails validations.,20,high,True,False,False,appropriate,,,ambiguity,ambiguity,,,,,,,,,,0.8518518518518519
710fbbd28b,2001 - npac.doc,710fbbd28b_R1149,NPAC SMS shall leave the original version intact upon validation failure of a modified active Subscription Version.,17,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8521739130434782
710fbbd28b,2001 - npac.doc,710fbbd28b_R1150,NPAC SMS shall create an old Subscription Version with a new version id for an active Subscription Version prior to modification.,21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8372093023255814
710fbbd28b,2001 - npac.doc,710fbbd28b_R1151,NPAC SMS shall broadcast no data to the Local SMSs due to the creation of an old Subscription Version with a new version id for an active Subscription Version prior to modification.,32,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8232044198895028
710fbbd28b,2001 - npac.doc,710fbbd28b_R1152,NPAC SMS shall record the current date and time as the broadcast date and time stamp upon initiation of broadcasting of the modified active Subscription Version.,26,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8385093167701864
710fbbd28b,2001 - npac.doc,710fbbd28b_R1153,NPAC SMS shall notify the originating user indicating successful modification of an active Subscription Version.,15,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8660714285714286
710fbbd28b,2001 - npac.doc,710fbbd28b_R1154,"NPAC SMS shall record the current date and time as the Broadcast Complete Date and Time Stamp, after one Local SMS has successfully acknowledged modifying the new Subscription Version.",29,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8369565217391305
710fbbd28b,2001 - npac.doc,710fbbd28b_R1155,NPAC SMS shall proceed with the broadcast modified active subscription process upon successful modification of an active Subscription Version.,19,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8661971830985915
710fbbd28b,2001 - npac.doc,710fbbd28b_R1156,NPAC SMS shall determine which Local SMSs to send the Subscription Version to by identifying all Local SMSs that are accepting Subscription version data downloads for the given NPA-NXX.,30,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8378378378378378
710fbbd28b,2001 - npac.doc,710fbbd28b_R1158,NPAC SMS shall send the modified Subscription version via the NPAC SMS to Local SMS Interface to the Local SMSs,20,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8288288288288288
710fbbd28b,2001 - npac.doc,710fbbd28b_R1159,NPAC SMS shall set the Subscription Version status to sending upon sending the Subscription version to the Local SMSs.,19,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8389830508474576
710fbbd28b,2001 - npac.doc,710fbbd28b_R1160,NPAC SMS shall upon completion of the broadcast (failed or successful),11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8285714285714286
710fbbd28b,2001 - npac.doc,710fbbd28b_R1161,NPAC SMS shall use the Subscription Modification Retry Attempts tunable parameter which defines the number of times a new Subscription Version will be sent to a Local SMS which has not acknowledged receipt of the modify request.,37,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8377192982456141
710fbbd28b,2001 - npac.doc,710fbbd28b_R1162,"NPAC SMS shall use the Subscription Modification Retry Interval tunable parameter, which defines the delay between sending new Subscription Versions to a Local SMS that has not acknowledged receipt of the modify request.",33,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8454545454545455
710fbbd28b,2001 - npac.doc,710fbbd28b_R1163,NPAC SMS shall resend the modified Subscription Version a Subscription Modification Retry Attempts tunable parameter number of times to a Local,21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8601398601398601
710fbbd28b,2001 - npac.doc,710fbbd28b_R1164,"NPAC SMS shall retain the status for the Subscription Version being modified as sending until the earlier of the Subscription Version retry period has expired for all Local SMSs, or until all Local SMSs have acknowledged the modification.",38,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8361344537815126
710fbbd28b,2001 - npac.doc,710fbbd28b_R1165,"NPAC SMS shall notify the NPAC SMS Administrator of all Local SMSs where a modify has failed, once each Local SMS has successfully responded or failed to respond during the modification retry period.",33,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8291457286432161
710fbbd28b,2001 - npac.doc,710fbbd28b_R1166,NPAC SMS shall provide NPAC SMS personnel with the functionality to re-send modify active Subscription Version requests to all failed Local SMSs.,23,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8413793103448276
710fbbd28b,2001 - npac.doc,710fbbd28b_R1167,NPAC SMS shall send a list to the Current Service Provider of all Local,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8169014084507042
710fbbd28b,2001 - npac.doc,710fbbd28b_R1171,NPAC SMS shall require the following data from NPAC personnel to identify the Subscription Version to be placed in conflict:,20,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8387096774193549
710fbbd28b,2001 - npac.doc,710fbbd28b_R1172,NPAC SMS shall send an error message to the NPAC personnel or old Service Provider if the version status is not pending or cancel pending upon attempting to set the Subscription Version to conflict.,34,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8282828282828283
710fbbd28b,2001 - npac.doc,710fbbd28b_R1173,NPAC SMS shall send an error message to the SOA if the cause code is not specified upon setting the Subscription Version to conflict.,24,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8195488721804511
710fbbd28b,2001 - npac.doc,710fbbd28b_R1174,NPAC SMS shall only allow a subscription version to be placed into conflict by the Old Service provider one time.,20,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8230088495575221
710fbbd28b,2001 - npac.doc,710fbbd28b_R1175,NPAC SMS shall provide a Conflict Restriction Tunable which is defined as the time on the business day prior to the New Service Provider due date that a pending Subscription Version can no longer be placed into conflict state by the old Service Provider.,44,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8267716535433071
710fbbd28b,2001 - npac.doc,710fbbd28b_R1176,NPAC SMS shall provide a Conflict Restriction Window that restricts an Old Service Provider from putting a Subscription Version into Conflict.,21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.852112676056338
710fbbd28b,2001 - npac.doc,710fbbd28b_R1177,"NPAC SMS shall restrict a Subscription Version from being placed into Conflict by the Old Service Provider, when the Conflict Restriction Window Tunable Time is reached AND the Final Concurrence Timer (T2) has expired.",34,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8256880733944955
710fbbd28b,2001 - npac.doc,710fbbd28b_R1178,NPAC SMS shall allow the NPAC SMS Administrator to modify the Conflict Restriction Window Tunable parameter.,16,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8518518518518519
710fbbd28b,2001 - npac.doc,710fbbd28b_R1179,NPAC SMS shall default the Conflict Restriction Window Tunable parameter to,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8666666666666667
710fbbd28b,2001 - npac.doc,710fbbd28b_R1180,NPAC SMS shall not apply the Conflict Restriction Window Tunable to subscription versions being ported using short timers.,18,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8524590163934426
710fbbd28b,2001 - npac.doc,710fbbd28b_R1181,"NPAC SMS shall, upon placing a Subscription Version into conflict, set the version status to conflict.",16,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8235294117647058
710fbbd28b,2001 - npac.doc,710fbbd28b_R1182,"NPAC SMS shall, upon placing a Subscription Version into conflict, record the current date and time as the conflict date and time stamp.",23,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8161764705882353
710fbbd28b,2001 - npac.doc,710fbbd28b_R1183,NPAC SMS shall issue an appropriate message to the originating user and the Old and New Service Providers indicating successful completion of the process to place a subscription in conflict.,30,high,True,False,False,appropriate,,,ambiguity,ambiguity,,,,,,,,,,0.8421052631578947
710fbbd28b,2001 - npac.doc,710fbbd28b_R1184,NPAC SMS shall provide a Conflict Expiration Window tunable parameter which is defined as a number of calendar days a Subscription Version will remain in conflict prior to cancellation.,29,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8432432432432433
710fbbd28b,2001 - npac.doc,710fbbd28b_R1185,NPAC SMS shall default the Conflict Expiration Window tunable parameter to,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8648648648648649
710fbbd28b,2001 - npac.doc,710fbbd28b_R1186,NPAC SMS shall allow the NPAC SMS Administration to modify the Conflict Expiration Window tunable parameter.,16,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8518518518518519
710fbbd28b,2001 - npac.doc,710fbbd28b_R1187,NPAC SMS shall set the status of the Subscription Version to cancel after a Subscription Version has been in conflict for a Conflict Expiration Window tunable parameter number of calendar days.,31,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8393782383419689
710fbbd28b,2001 - npac.doc,710fbbd28b_R1188,NPAC SMS shall set a Subscription Version cancellation date timestamp to the current time upon setting a conflict Subscription Version to cancel.,22,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8482758620689655
710fbbd28b,2001 - npac.doc,710fbbd28b_R1189,NPAC SMS shall notify both Service Providers after a Subscription Version status is set to cancel from conflict.,18,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8392857142857143
710fbbd28b,2001 - npac.doc,710fbbd28b_R1191,"NPAC SMS shall require the following data from the NPAC personnel user, new, or old Service Provider to identify the Subscription Version to be set from conflict to pending:",29,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8208092485549133
710fbbd28b,2001 - npac.doc,710fbbd28b_R1192,NPAC SMS shall send an error message to the originating user if the Subscription Version status is not in conflict upon attempting to set the Subscription Version to pending.,29,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8333333333333334
710fbbd28b,2001 - npac.doc,710fbbd28b_R1193,"NPAC SMS shall set the version status to pending if the Subscription Version is in conflict upon a request from NPAC personnel, new, or old service providers to set a Subscription Version to pending.",34,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8190954773869347
710fbbd28b,2001 - npac.doc,710fbbd28b_R1194,NPAC SMS shall send an appropriate message to the originating user indicating successful completion of the process to set a subscription to pending.,23,high,True,False,False,appropriate,,,ambiguity,ambiguity,,,,,,,,,,0.8445945945945946
710fbbd28b,2001 - npac.doc,710fbbd28b_R1195,NPAC SMS shall inform both Service Providers when the status of a Subscription Version is set to pending for an Inter-Service Provider port.,24,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8285714285714286
710fbbd28b,2001 - npac.doc,710fbbd28b_R1196,NPAC SMS shall provide long and short Conflict Resolution New Service Provider Restriction tunable parameters which are defined as a number of business hours after the subscription version is put into conflict that the,34,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8486238532110092
710fbbd28b,2001 - npac.doc,710fbbd28b_R1198,NPAC SMS shall default the long Conflict Resolution New Service Provider Restriction tunable parameter to 6 business hours.,18,high,True,True,True,,,,clean,clean,,,,,,,,,,0.8455284552845529
710fbbd28b,2001 - npac.doc,710fbbd28b_R1199,NPAC SMS shall allow the NPAC SMS Administration to modify the long and short Conflict Resolution New Service Provider Restriction tunable parameters.,22,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8533333333333334
710fbbd28b,2001 - npac.doc,710fbbd28b_R1200,NPAC SMS shall default the short Conflict Resolution New Service Provider Restriction tunable parameter to 6 business hours.,18,high,True,True,True,,,,clean,clean,,,,,,,,,,0.8467741935483871
710fbbd28b,2001 - npac.doc,710fbbd28b_R1201,NPAC SMS shall update the conflict resolution date and time stamp with the current date and time and set the old Service Provider Authorization flag to true when conflict is resolved.,31,high,True,False,False,,compound_requirement,,incompleteness,incompleteness,,,,,,,,,,0.8306010928961749
710fbbd28b,2001 - npac.doc,710fbbd28b_R1203,NPAC SMS shall require the following data from the NPAC personnel or new service provider to identify the Subscription Version to be activated:,23,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8391608391608392
710fbbd28b,2001 - npac.doc,710fbbd28b_R1204,"NPAC SMS shall record the current date and time as the Activation Broadcast Complete Date and Time Stamp, as soon as one Local SMS has successfully acknowledged activating the new Subscription Version.",32,high,True,False,False,,,,clean,clean,,,,,,,,,,0.835820895522388
710fbbd28b,2001 - npac.doc,710fbbd28b_R1205,NPAC SMS shall proceed with the “immediate” disconnect processing when a,11,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8333333333333334
710fbbd28b,2001 - npac.doc,710fbbd28b_R1206,NPAC SMS shall set the activation received timestamp to the current date and time upon receiving a Subscription Version activation request.,21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8489208633093526
710fbbd28b,2001 - npac.doc,710fbbd28b_R1207,NPAC SMS shall send an error message to the originating user if the version status is not pending upon Subscription Version activation.,22,high,True,False,False,,,,clean,clean,,,,,,,,,,0.837037037037037
710fbbd28b,2001 - npac.doc,710fbbd28b_R1208,NPAC SMS shall verify that a Subscription Version is in a valid pending state by checking that a new Service Provider time stamp exists and that the effective date of the NPA-NXX has been reached.,36,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8163265306122449
710fbbd28b,2001 - npac.doc,710fbbd28b_R1209,NPAC SMS shall send an error message to the originating user if the Subscription validation fails.,16,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8367346938775511
710fbbd28b,2001 - npac.doc,710fbbd28b_R1211,NPAC SMS shall verify that a pending Subscription Version is eligible for activation by ensuring that the new Service Provider due date is less than or equal to the current date.,31,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8258426966292135
710fbbd28b,2001 - npac.doc,710fbbd28b_R1212,NPAC SMS shall determine which Local SMSs to send the Subscription Version to by identifying all Local SMS that are accepting Subscription Version data downloads for the given NPA-NXX.,30,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8369565217391305
710fbbd28b,2001 - npac.doc,710fbbd28b_R1214,NPAC SMS shall send the activated Subscription Version for an activated Inter or Intra-Service Provider port via the NPAC SMS to Local SMS,24,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8333333333333334
710fbbd28b,2001 - npac.doc,710fbbd28b_R1215,NPAC SMS shall set the subscription status to sending upon sending the activated Subscription Version to the Local SMSs.,19,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8416666666666667
710fbbd28b,2001 - npac.doc,710fbbd28b_R1216,NPAC SMS shall record the current date and time as the broadcast date and time stamp upon initiating sending the activated subscription to the Local,25,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8378378378378378
710fbbd28b,2001 - npac.doc,710fbbd28b_R1217,NPAC SMS shall log the activation responses resulting from the activation requests sent to the Local SMSs.,17,high,True,False,False,,,,clean,clean,,,,,,,,,,0.839622641509434
710fbbd28b,2001 - npac.doc,710fbbd28b_R1218,NPAC SMS shall provide a Local SMS Activation Log Retention Period tunable parameter which is defined as the number of calendar days Local SMS,24,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8380281690140845
710fbbd28b,2001 - npac.doc,710fbbd28b_R1220,NPAC SMS shall allow the NPAC SMS Administrator to modify the Local SMS,13,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8309859154929577
710fbbd28b,2001 - npac.doc,710fbbd28b_R1221,NPAC SMS shall default the Local SMS Activation Log Retention Period tunable parameter to 90 calendar days.,17,high,True,True,True,,,,clean,clean,,,,,,,,,,0.822429906542056
710fbbd28b,2001 - npac.doc,710fbbd28b_R1222,NPAC SMS shall allow NPAC personnel to view the Local SMS Activation Message log.,14,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8271604938271605
710fbbd28b,2001 - npac.doc,710fbbd28b_R1223,"NPAC SMS shall, upon receiving successful activation acknowledgment from all involved Local SMSs, set the sending Subscription Version status to active.",21,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8486842105263158
710fbbd28b,2001 - npac.doc,710fbbd28b_R1224,"NPAC SMS shall upon receiving successful activation acknowledgment from any involved Local SMSs, set the previous active Subscription Version status to old.",22,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8525641025641025
710fbbd28b,2001 - npac.doc,710fbbd28b_R1225,NPAC SMS shall provide a Subscription Activation Retry Attempts tunable parameter which defines the number of times a new Subscription Version will be sent to a Local SMS which has not acknowledged receipt of the activation request.,37,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8405172413793104
710fbbd28b,2001 - npac.doc,710fbbd28b_R1226,"NPAC SMS shall provide a Subscription Activation Retry Interval tunable parameter, which defines the delay between sending new Subscription Versions to a Local SMS that has not acknowledged receipt of the activation request.",33,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8482142857142857
710fbbd28b,2001 - npac.doc,710fbbd28b_R1227,NPAC SMS shall allow the NPAC SMS Administrator to modify the Subscription Activation Retry Attempts tunable parameter.,17,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8571428571428571
710fbbd28b,2001 - npac.doc,710fbbd28b_R1228,NPAC SMS shall allow the NPAC SMS Administrator to modify the Subscription Activation Retry Interval tunable parameter.,17,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8571428571428571
710fbbd28b,2001 - npac.doc,710fbbd28b_R1229,NPAC SMS shall default the Subscription Activation Retry Attempts tunable parameter to 3 times.,14,high,True,True,True,,,,clean,clean,,,,,,,,,,0.8421052631578947
710fbbd28b,2001 - npac.doc,710fbbd28b_R1230,NPAC SMS shall default the Subscription Activation Retry Interval tunable parameter to 2 minutes.,14,high,True,True,True,,,,clean,clean,,,,,,,,,,0.845360824742268
710fbbd28b,2001 - npac.doc,710fbbd28b_R1231,NPAC SMS shall resend the activated Subscription Version a Subscription Activation Retry Attempts tunable parameter number of times to a Local SMS,22,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8561643835616438
710fbbd28b,2001 - npac.doc,710fbbd28b_R1232,NPAC SMS shall consider the Subscription Version activation for a given Local SMS failed once the applicable Activation Retry tunable parameter number of retries has been exhausted for that Local SMS.,31,high,True,False,False,,,,clean,clean,,,,,,,,,,0.845
710fbbd28b,2001 - npac.doc,710fbbd28b_R1233,"NPAC SMS shall retain the status for the Subscription Version being activated as sending until the Subscription Version retry period expires for all Local SMSs, or until all Local SMSs have acknowledged the activation.",34,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8394495412844036
710fbbd28b,2001 - npac.doc,710fbbd28b_R1234,"NPAC SMS shall notify the NPAC SMS Administrator of all Local SMSs where new activation failed, once each Local SMS has successfully responded or failed to respond during the activation retry period.",32,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8341708542713567
710fbbd28b,2001 - npac.doc,710fbbd28b_R1235,"NPAC SMS shall set the Subscription Version status to partial failure if the activation resulting from an subscription version activation request failed in one or more, but not all, of the Local SMSs.",33,high,True,False,False,,,,clean,clean,,,,,,,,,,0.825
710fbbd28b,2001 - npac.doc,710fbbd28b_R1236,NPAC SMS shall set the status of a previous active version to old when a Subscription Version activation succeeds for at least one of the Local,26,high,True,False,True,,,,clean,clean,,,,,,,,,,0.8251748251748252
710fbbd28b,2001 - npac.doc,710fbbd28b_R1237,NPAC SMS shall set the status of the Subscription Version to failed if the Subscription Version fails activation resulting from an subscription version activation request in all the Local SMSs to which it was sent.,35,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8364485981308412
710fbbd28b,2001 - npac.doc,710fbbd28b_R1238,NPAC SMS shall notify the NPAC System Administrator when a Subscription Version fails activation at all of the Local SMSs.,20,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8360655737704918
710fbbd28b,2001 - npac.doc,710fbbd28b_R1239,NPAC SMS shall provide NPAC SMS personnel with the functionality to re-send activate Subscription Version requests to all failed Local SMSs.,22,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8428571428571429
710fbbd28b,2001 - npac.doc,710fbbd28b_R1240,NPAC SMS shall send a list to the Old and New Service Providers of all Local SMSs that failed activation when a Subscription Version is set to failed or partial failure subsequent to Subscription Version activation for an Inter-Service Provider port.,42,high,True,False,False,,,,clean,clean,,,,,,,,,,0.832
710fbbd28b,2001 - npac.doc,710fbbd28b_R1243,The NPAC SMS shall broadcast a new Subscription Version Create to a non-EDR,14,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8266666666666667
710fbbd28b,2001 - npac.doc,710fbbd28b_R1244,The NPAC SMS shall broadcast a Subscription Version Delete to an EDR Local,13,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8378378378378378
710fbbd28b,2001 - npac.doc,710fbbd28b_R1246,NPAC SMS shall receive the following data from the NPAC personnel or current Service Provider to identify an active Subscription Version to be disconnected:,24,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8461538461538461
710fbbd28b,2001 - npac.doc,710fbbd28b_R1247,NPAC SMS shall require the following input data upon a Subscription Version disconnect:,13,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8505747126436781
710fbbd28b,2001 - npac.doc,710fbbd28b_R1248,NPAC SMS shall accept the following optional input data upon a Subscription Version disconnect:,14,high,True,False,False,,trailing_colon,low,incompleteness; non_testability,incompleteness,,,,,,,,,,0.8526315789473684
710fbbd28b,2001 - npac.doc,710fbbd28b_R1249,Effective Release Date - Future date upon which the disconnect should,10,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8405797101449275
710fbbd28b,2001 - npac.doc,710fbbd28b_R1250,NPAC SMS shall allow only NPAC personnel or the Current Service Provider to invoke the functionality to disconnect a Subscription Version.,21,high,True,False,False,,,low,non_testability,non_testability,,,,,,,,,,0.8478260869565217
710fbbd28b,2001 - npac.doc,710fbbd28b_R1251,NPAC SMS shall send an appropriate error message to the originating user that the Subscription Version is not active in the network and cannot be disconnected or set to disconnect pending if there is no Subscription Version with a status of active.,42,high,True,False,False,appropriate,,,ambiguity,ambiguity,,,,,,,,,,0.8306451612903226
710fbbd28b,2001 - npac.doc,710fbbd28b_R1252,NPAC SMS shall notify the originating user that the active Subscription Version cannot be disconnected if a version of that subscription version with a status other than canceled or old exists.,31,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8393782383419689
710fbbd28b,2001 - npac.doc,710fbbd28b_R1253,NPAC SMS shall create an old Subscription Version with a new version id for a disconnect-pending Subscription Version when the immediate or deferred disconnect request is received.,28,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8444444444444444
710fbbd28b,2001 - npac.doc,710fbbd28b_R1254,NPAC SMS shall broadcast no data to the Local SMSs due to the creation of an old Subscription Version with a new version id for a disconnect-pending Subscription Version when the immediate or deferred disconnect request is received.,39,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8318965517241379
710fbbd28b,2001 - npac.doc,710fbbd28b_R1255,NPAC SMS shall set the status of a Subscription Version to disconnect pending upon a Subscription Version disconnect request when an effective release date is specified.,26,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8461538461538461
710fbbd28b,2001 - npac.doc,710fbbd28b_R1256,NPAC SMS shall inform the current Service Provider when the status of a Subscription Version is set to Disconnect Pending.,20,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8360655737704918
710fbbd28b,2001 - npac.doc,710fbbd28b_R1257,NPAC SMS shall notify the new Service Provider (donor) of the Subscription Version Customer Disconnect Date and Effective Release Date immediately prior to broadcasting a Subscription Version disconnect.,28,high,True,False,False,,,,clean,clean,,,,,,,,,,0.8522167487684729
